#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
LAMP2	MAP1LC3B	9606.ENSP00000408411	9606.ENSP00000268607	0	0	0	0	0.107	0.294	0	0.750	0.829
LAMP2	NPC1	9606.ENSP00000408411	9606.ENSP00000269228	0	0	0	0	0.062	0	0	0.504	0.514
LAMP2	PRKAG2	9606.ENSP00000408411	9606.ENSP00000287878	0	0	0	0	0	0	0	0.668	0.668
LAMP2	TFEB	9606.ENSP00000408411	9606.ENSP00000351742	0	0	0	0	0	0.180	0	0.679	0.725
LAMP2	MTOR	9606.ENSP00000408411	9606.ENSP00000354558	0	0	0	0	0	0.467	0	0.689	0.827
LAMP2	RRAGD	9606.ENSP00000408411	9606.ENSP00000358423	0	0	0	0	0.062	0	0	0.418	0.431
LAMP2	MAP1LC3A	9606.ENSP00000408411	9606.ENSP00000363970	0	0	0	0	0	0.070	0	0.686	0.695
LAMP2	PINK1	9606.ENSP00000408411	9606.ENSP00000364204	0	0	0	0	0	0	0	0.480	0.480
LAMP2	SQSTM1	9606.ENSP00000408411	9606.ENSP00000374455	0	0	0	0	0	0.270	0	0.715	0.783
LAMP2	NEDD4	9606.ENSP00000408411	9606.ENSP00000424827	0	0	0	0	0	0.273	0	0.231	0.417
LAMP2	PARK7	9606.ENSP00000408411	9606.ENSP00000418770	0	0	0	0	0	0	0.600	0.295	0.706
LAMTOR1	TSC2	9606.ENSP00000278671	9606.ENSP00000219476	0	0	0	0	0	0	0.900	0.401	0.937
LAMTOR1	PRKAB1	9606.ENSP00000278671	9606.ENSP00000229328	0	0	0	0	0.219	0	0.900	0.128	0.926
LAMTOR1	SESN2	9606.ENSP00000278671	9606.ENSP00000253063	0	0	0	0	0	0	0.900	0.364	0.933
LAMTOR1	PRKAB2	9606.ENSP00000278671	9606.ENSP00000254101	0	0	0	0	0	0	0.900	0.122	0.908
LAMTOR1	WIPI1	9606.ENSP00000278671	9606.ENSP00000262139	0	0	0	0	0	0	0	0.459	0.459
LAMTOR1	VPS39	9606.ENSP00000278671	9606.ENSP00000335193	0	0	0	0	0.049	0	0	0.413	0.417
LAMTOR1	TFEB	9606.ENSP00000278671	9606.ENSP00000351742	0	0	0	0	0.062	0	0	0.447	0.459
LAMTOR1	STK11	9606.ENSP00000278671	9606.ENSP00000324856	0	0	0	0	0	0	0	0.472	0.472
LAMTOR1	PRKAA2	9606.ENSP00000278671	9606.ENSP00000360290	0	0	0	0	0	0	0.900	0	0.900
LAMTOR1	PRKAA1	9606.ENSP00000278671	9606.ENSP00000346148	0	0	0	0	0	0	0.900	0.048	0.900
LAMTOR1	PRKAG2	9606.ENSP00000278671	9606.ENSP00000287878	0	0	0	0	0	0	0.900	0.088	0.904
LAMTOR1	SH3BP4	9606.ENSP00000278671	9606.ENSP00000386862	0	0	0	0	0	0	0.900	0.398	0.937
LAMTOR1	MTOR	9606.ENSP00000278671	9606.ENSP00000354558	0	0	0	0	0	0.913	0.600	0.541	0.982
LAMTOR1	RRAGD	9606.ENSP00000278671	9606.ENSP00000358423	0	0	0	0	0.062	0.992	0.600	0.722	0.999
LEP	SIRT1	9606.ENSP00000312652	9606.ENSP00000212015	0	0	0	0	0	0	0	0.754	0.754
LEP	XBP1	9606.ENSP00000312652	9606.ENSP00000216037	0	0	0	0	0	0	0	0.401	0.401
LEP	NAMPT	9606.ENSP00000312652	9606.ENSP00000222553	0	0	0	0	0	0	0	0.855	0.855
LEP	PRKAB1	9606.ENSP00000312652	9606.ENSP00000229328	0	0	0	0	0	0	0.900	0.194	0.915
LEP	PRKAB2	9606.ENSP00000312652	9606.ENSP00000254101	0	0	0	0	0	0	0.900	0.171	0.913
LEP	STAT3	9606.ENSP00000312652	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.829	0.982
LEP	TP53	9606.ENSP00000312652	9606.ENSP00000269305	0	0	0	0	0	0	0	0.467	0.467
LEP	PRKAG2	9606.ENSP00000312652	9606.ENSP00000287878	0	0	0	0	0	0	0.900	0.194	0.915
LEP	MAPK8	9606.ENSP00000312652	9606.ENSP00000378974	0	0	0	0	0	0	0	0.427	0.427
LEP	STK11	9606.ENSP00000312652	9606.ENSP00000324856	0	0	0	0	0	0	0	0.501	0.501
LEP	SRC	9606.ENSP00000312652	9606.ENSP00000362680	0	0	0	0	0.062	0	0	0.584	0.594
LEP	MTOR	9606.ENSP00000312652	9606.ENSP00000354558	0	0	0	0	0	0	0	0.684	0.685
LEP	PRKAA1	9606.ENSP00000312652	9606.ENSP00000346148	0	0	0	0	0	0	0.900	0.319	0.929
LEP	PRKAA2	9606.ENSP00000312652	9606.ENSP00000360290	0	0	0	0	0	0.213	0.900	0.403	0.948
LEP	LEPR	9606.ENSP00000312652	9606.ENSP00000330393	0	0	0	0	0	0.735	0.900	0.992	0.999
LEPR	NAMPT	9606.ENSP00000330393	9606.ENSP00000222553	0	0	0	0	0	0	0	0.460	0.459
LEPR	PRKAB1	9606.ENSP00000330393	9606.ENSP00000229328	0	0	0	0	0	0	0.900	0.102	0.906
LEPR	PRKAB2	9606.ENSP00000330393	9606.ENSP00000254101	0	0	0	0	0	0	0.900	0.102	0.906
LEPR	STAT3	9606.ENSP00000330393	9606.ENSP00000264657	0	0	0	0	0	0.225	0.900	0.959	0.996
LEPR	PRKAG2	9606.ENSP00000330393	9606.ENSP00000287878	0	0	0	0	0	0	0.900	0	0.900
LEPR	MTOR	9606.ENSP00000330393	9606.ENSP00000354558	0	0	0	0	0	0	0	0.429	0.429
LEPR	PRKAA1	9606.ENSP00000330393	9606.ENSP00000346148	0	0	0	0	0	0	0.900	0.115	0.907
LEPR	PRKAA2	9606.ENSP00000330393	9606.ENSP00000360290	0	0	0	0	0	0	0.900	0.156	0.912
MAP1LC3A	SIRT1	9606.ENSP00000363970	9606.ENSP00000212015	0	0	0	0	0.064	0.325	0	0.509	0.663
MAP1LC3A	TSC2	9606.ENSP00000363970	9606.ENSP00000219476	0	0	0	0	0.062	0	0	0.458	0.469
MAP1LC3A	TRIM21	9606.ENSP00000363970	9606.ENSP00000254436	0	0	0	0	0.062	0.459	0	0.081	0.493
MAP1LC3A	PIK3C3	9606.ENSP00000363970	9606.ENSP00000262039	0	0	0	0	0.049	0.058	0.900	0.822	0.981
MAP1LC3A	WIPI1	9606.ENSP00000363970	9606.ENSP00000262139	0	0	0	0	0.438	0.180	0	0.727	0.863
MAP1LC3A	PIK3C2A	9606.ENSP00000363970	9606.ENSP00000265970	0	0	0	0	0	0.474	0	0.093	0.503
MAP1LC3A	MAP1LC3B	9606.ENSP00000363970	9606.ENSP00000268607	0	0	0	0.971	0.144	0.492	0.900	0.916	0.954
MAP1LC3A	TP53	9606.ENSP00000363970	9606.ENSP00000269305	0	0	0	0	0	0	0	0.488	0.488
MAP1LC3A	MAP1S	9606.ENSP00000363970	9606.ENSP00000325313	0	0	0	0	0.063	0.478	0	0.057	0.499
MAP1LC3A	VPS39	9606.ENSP00000363970	9606.ENSP00000335193	0	0	0	0	0	0.145	0	0.678	0.713
MAP1LC3A	PRKAA1	9606.ENSP00000363970	9606.ENSP00000346148	0	0	0	0	0.065	0.281	0	0.296	0.486
MAP1LC3A	WDR45	9606.ENSP00000363970	9606.ENSP00000348848	0	0	0	0	0.065	0	0	0.544	0.556
MAP1LC3A	TFEB	9606.ENSP00000363970	9606.ENSP00000351742	0	0	0	0	0.062	0	0	0.641	0.649
MAP1LC3A	MTOR	9606.ENSP00000363970	9606.ENSP00000354558	0	0	0	0	0	0.058	0	0.758	0.763
MAP1LC3A	WDR45B	9606.ENSP00000363970	9606.ENSP00000376139	0	0	0	0	0.065	0	0	0.426	0.441
MAP1LC3A	NEDD4	9606.ENSP00000363970	9606.ENSP00000424827	0	0	0	0	0.062	0.526	0	0.091	0.560
MAP1LC3A	TBC1D5	9606.ENSP00000363970	9606.ENSP00000402935	0	0	0	0	0.062	0.281	0	0.407	0.566
MAP1LC3A	MFN1	9606.ENSP00000363970	9606.ENSP00000420617	0	0	0	0	0.103	0.105	0.600	0.393	0.779
MAP1LC3A	PINK1	9606.ENSP00000363970	9606.ENSP00000364204	0	0	0	0	0.109	0.270	0	0.721	0.803
MAP1LC3A	OPTN	9606.ENSP00000363970	9606.ENSP00000368022	0	0	0	0	0.075	0.486	0	0.666	0.828
MAP1LC3A	SQSTM1	9606.ENSP00000363970	9606.ENSP00000374455	0	0	0	0	0.071	0.931	0.600	0.947	0.998
MAP1LC3B	SIRT1	9606.ENSP00000268607	9606.ENSP00000212015	0	0	0	0	0.064	0.325	0	0.508	0.662
MAP1LC3B	XBP1	9606.ENSP00000268607	9606.ENSP00000216037	0	0	0	0	0	0	0	0.488	0.488
MAP1LC3B	TSC2	9606.ENSP00000268607	9606.ENSP00000219476	0	0	0	0	0	0	0	0.535	0.535
MAP1LC3B	TRIM21	9606.ENSP00000268607	9606.ENSP00000254436	0	0	0	0	0.062	0.391	0	0.110	0.447
MAP1LC3B	PIK3C3	9606.ENSP00000268607	9606.ENSP00000262039	0	0	0	0	0.063	0.058	0.900	0.797	0.979
MAP1LC3B	WIPI1	9606.ENSP00000268607	9606.ENSP00000262139	0	0	0	0	0.148	0.180	0	0.654	0.737
MAP1LC3B	STAT3	9606.ENSP00000268607	9606.ENSP00000264657	0	0	0	0	0.054	0	0	0.406	0.415
MAP1LC3B	PRKAA1	9606.ENSP00000268607	9606.ENSP00000346148	0	0	0	0	0.065	0.056	0	0.382	0.407
MAP1LC3B	WDR45	9606.ENSP00000268607	9606.ENSP00000348848	0	0	0	0	0.063	0.055	0	0.388	0.411
MAP1LC3B	MAPK8	9606.ENSP00000268607	9606.ENSP00000378974	0	0	0	0	0	0	0	0.421	0.421
MAP1LC3B	MAPK15	9606.ENSP00000268607	9606.ENSP00000337691	0	0	0	0	0.062	0.308	0	0.190	0.428
MAP1LC3B	STK11	9606.ENSP00000268607	9606.ENSP00000324856	0	0	0	0	0.065	0.056	0	0.406	0.430
MAP1LC3B	MCL1	9606.ENSP00000268607	9606.ENSP00000358022	0	0	0	0	0.095	0	0	0.404	0.438
MAP1LC3B	TBC1D5	9606.ENSP00000268607	9606.ENSP00000402935	0	0	0	0	0.062	0.281	0	0.338	0.515
MAP1LC3B	TP53	9606.ENSP00000268607	9606.ENSP00000269305	0	0	0	0	0	0.118	0	0.593	0.625
MAP1LC3B	TFEB	9606.ENSP00000268607	9606.ENSP00000351742	0	0	0	0	0	0	0	0.709	0.709
MAP1LC3B	MTOR	9606.ENSP00000268607	9606.ENSP00000354558	0	0	0	0	0	0.058	0	0.739	0.743
MAP1LC3B	MFN1	9606.ENSP00000268607	9606.ENSP00000420617	0	0	0	0	0.103	0.105	0.600	0.523	0.826
MAP1LC3B	PINK1	9606.ENSP00000268607	9606.ENSP00000364204	0	0	0	0	0.062	0.486	0	0.723	0.855
MAP1LC3B	SRC	9606.ENSP00000268607	9606.ENSP00000362680	0	0	0	0	0	0.455	0	0.866	0.924
MAP1LC3B	NEDD4	9606.ENSP00000268607	9606.ENSP00000424827	0	0	0	0	0.062	0.890	0	0.349	0.927
MAP1LC3B	OPTN	9606.ENSP00000268607	9606.ENSP00000368022	0	0	0	0	0.049	0.974	0	0.943	0.998
MAP1LC3B	SQSTM1	9606.ENSP00000268607	9606.ENSP00000374455	0	0	0	0	0.071	0.931	0.600	0.995	0.999
MAP1LC3B2	WIPI1	9606.ENSP00000450524	9606.ENSP00000262139	0	0	0	0	0.148	0.180	0	0.504	0.623
MAP1LC3B2	SRC	9606.ENSP00000450524	9606.ENSP00000362680	0	0	0	0	0	0.285	0	0.258	0.446
MAP1LC3B2	OPTN	9606.ENSP00000450524	9606.ENSP00000368022	0	0	0	0	0.049	0	0	0.567	0.571
MAP1LC3B2	SQSTM1	9606.ENSP00000450524	9606.ENSP00000374455	0	0	0	0	0.071	0.250	0	0.777	0.831
MAP1LC3B2	WDR45B	9606.ENSP00000450524	9606.ENSP00000376139	0	0	0	0	0.063	0	0	0.402	0.415
MAP1S	WIPI1	9606.ENSP00000325313	9606.ENSP00000262139	0	0	0	0	0	0	0	0.493	0.493
MAP1S	MAPT	9606.ENSP00000325313	9606.ENSP00000340820	0	0	0	0	0	0.255	0	0.290	0.448
MAPK15	SRC	9606.ENSP00000337691	9606.ENSP00000362680	0	0	0	0.565	0	0.300	0	0.445	0.429
MAPK8	SIRT1	9606.ENSP00000378974	9606.ENSP00000212015	0	0	0	0	0.065	0.347	0	0.585	0.725
MAPK8	XBP1	9606.ENSP00000378974	9606.ENSP00000216037	0	0	0	0	0	0.140	0	0.553	0.599
MAPK8	PIK3C3	9606.ENSP00000378974	9606.ENSP00000262039	0	0	0	0	0.081	0.145	0	0.580	0.641
MAPK8	PIK3CA	9606.ENSP00000378974	9606.ENSP00000263967	0	0	0	0	0.082	0.063	0	0.375	0.416
MAPK8	STAT3	9606.ENSP00000378974	9606.ENSP00000264657	0	0	0	0	0	0.678	0	0.693	0.897
MAPK8	TP53	9606.ENSP00000378974	9606.ENSP00000269305	0	0	0	0	0	0.884	0.900	0.827	0.997
MAPK8	MET	9606.ENSP00000378974	9606.ENSP00000317272	0	0	0	0.560	0.062	0.101	0.900	0.326	0.920
MAPK8	MAPT	9606.ENSP00000378974	9606.ENSP00000340820	0	0	0	0	0.065	0.488	0.900	0.403	0.967
MAPK8	PTK2	9606.ENSP00000378974	9606.ENSP00000341189	0	0	0	0.576	0.085	0.270	0	0.476	0.437
MAPK8	MTOR	9606.ENSP00000378974	9606.ENSP00000354558	0	0	0	0	0.050	0.286	0	0.589	0.697
MAPK8	MCL1	9606.ENSP00000378974	9606.ENSP00000358022	0	0	0	0	0	0.173	0	0.503	0.571
MAPK8	SRC	9606.ENSP00000378974	9606.ENSP00000362680	0	0	0.376	0.573	0.063	0.143	0.900	0.704	0.947
MAPK8	SQSTM1	9606.ENSP00000378974	9606.ENSP00000374455	0	0	0	0	0	0	0	0.415	0.415
MAPT	SIRT1	9606.ENSP00000340820	9606.ENSP00000212015	0	0	0	0	0	0.270	0	0.426	0.563
MAPT	STUB1	9606.ENSP00000340820	9606.ENSP00000219548	0	0	0	0	0	0.898	0	0.391	0.935
MAPT	PRKAB1	9606.ENSP00000340820	9606.ENSP00000229328	0	0	0	0	0	0	0.900	0	0.900
MAPT	SIRT2	9606.ENSP00000340820	9606.ENSP00000249396	0	0	0	0	0.076	0.270	0	0.364	0.533
MAPT	PRKAB2	9606.ENSP00000340820	9606.ENSP00000254101	0	0	0	0	0	0	0.900	0	0.900
MAPT	TP53	9606.ENSP00000340820	9606.ENSP00000269305	0	0	0	0	0	0	0	0.725	0.725
MAPT	PRKAG2	9606.ENSP00000340820	9606.ENSP00000287878	0	0	0	0	0	0	0.900	0.076	0.903
MAPT	MTOR	9606.ENSP00000340820	9606.ENSP00000354558	0	0	0	0	0.049	0.068	0	0.391	0.413
MAPT	OPTN	9606.ENSP00000340820	9606.ENSP00000368022	0	0	0	0	0	0	0	0.452	0.452
MAPT	TOMM40	9606.ENSP00000340820	9606.ENSP00000410339	0	0	0	0	0	0	0	0.455	0.455
MAPT	SYT11	9606.ENSP00000340820	9606.ENSP00000357307	0	0	0	0	0.154	0.078	0	0.459	0.541
MAPT	PARK7	9606.ENSP00000340820	9606.ENSP00000418770	0	0	0	0	0	0	0	0.637	0.637
MAPT	TREM2	9606.ENSP00000340820	9606.ENSP00000362205	0	0	0	0	0.062	0	0	0.635	0.642
MAPT	PINK1	9606.ENSP00000340820	9606.ENSP00000364204	0	0	0	0	0.083	0	0	0.641	0.656
MAPT	SQSTM1	9606.ENSP00000340820	9606.ENSP00000374455	0	0	0	0	0	0.486	0	0.492	0.727
MAPT	SRC	9606.ENSP00000340820	9606.ENSP00000362680	0	0	0	0	0	0.773	0	0.487	0.878
MAPT	PRKAA1	9606.ENSP00000340820	9606.ENSP00000346148	0	0	0	0	0	0	0.900	0.165	0.913
MAPT	PRKAA2	9606.ENSP00000340820	9606.ENSP00000360290	0	0	0	0	0.064	0	0.900	0.193	0.917
MCL1	SIRT1	9606.ENSP00000358022	9606.ENSP00000212015	0	0	0	0	0.062	0	0	0.417	0.429
MCL1	XBP1	9606.ENSP00000358022	9606.ENSP00000216037	0	0	0	0	0.072	0	0	0.459	0.476
MCL1	TSC2	9606.ENSP00000358022	9606.ENSP00000219476	0	0	0	0	0	0	0	0.402	0.402
MCL1	PRKAB1	9606.ENSP00000358022	9606.ENSP00000229328	0	0	0	0	0	0.685	0	0.063	0.692
MCL1	PRKAB2	9606.ENSP00000358022	9606.ENSP00000254101	0	0	0	0	0	0.674	0	0.042	0.674
MCL1	PIK3C3	9606.ENSP00000358022	9606.ENSP00000262039	0	0	0	0	0	0.104	0	0.420	0.458
MCL1	USP13	9606.ENSP00000358022	9606.ENSP00000263966	0	0	0	0	0	0.270	0	0.221	0.407
MCL1	PIK3CA	9606.ENSP00000358022	9606.ENSP00000263967	0	0	0	0	0.062	0.058	0	0.468	0.488
MCL1	STAT3	9606.ENSP00000358022	9606.ENSP00000264657	0	0	0	0	0.065	0.069	0.900	0.773	0.977
MCL1	TP53	9606.ENSP00000358022	9606.ENSP00000269305	0	0	0	0	0.051	0.298	0.900	0.944	0.995
MCL1	TOMM70A	9606.ENSP00000358022	9606.ENSP00000284320	0	0	0	0	0	0	0	0.664	0.664
MCL1	MET	9606.ENSP00000358022	9606.ENSP00000317272	0	0	0	0	0	0	0	0.460	0.459
MCL1	PRKAA1	9606.ENSP00000358022	9606.ENSP00000346148	0	0	0	0	0	0.746	0	0.092	0.759
MCL1	MTOR	9606.ENSP00000358022	9606.ENSP00000354558	0	0	0	0	0	0.058	0	0.600	0.607
MCL1	TRIM17	9606.ENSP00000358022	9606.ENSP00000355658	0	0	0	0	0	0.182	0	0.365	0.458
MCL1	MFN1	9606.ENSP00000358022	9606.ENSP00000420617	0	0	0	0	0	0.248	0	0.391	0.522
MCL1	SRC	9606.ENSP00000358022	9606.ENSP00000362680	0	0	0	0	0	0	0	0.561	0.561
MCL1	PINK1	9606.ENSP00000358022	9606.ENSP00000364204	0	0	0	0	0	0.365	0	0.477	0.654
MET	PIK3CA	9606.ENSP00000317272	9606.ENSP00000263967	0	0	0	0	0.063	0.104	0.900	0.753	0.976
MET	STAT3	9606.ENSP00000317272	9606.ENSP00000264657	0	0	0	0	0.063	0.345	0.600	0.744	0.929
MET	TP53	9606.ENSP00000317272	9606.ENSP00000269305	0	0	0	0	0	0.195	0	0.687	0.738
MET	STK11	9606.ENSP00000317272	9606.ENSP00000324856	0	0	0	0	0.062	0.230	0	0.391	0.522
MET	MTOR	9606.ENSP00000317272	9606.ENSP00000354558	0	0	0	0	0.063	0.104	0	0.604	0.638
MET	PTK2	9606.ENSP00000317272	9606.ENSP00000341189	0	0	0	0.592	0.075	0.078	0.800	0.688	0.865
MET	SRC	9606.ENSP00000317272	9606.ENSP00000362680	0	0	0	0.684	0.064	0.756	0.900	0.939	0.982
MFN1	SIRT1	9606.ENSP00000420617	9606.ENSP00000212015	0	0	0	0	0.062	0.293	0	0.568	0.689
MFN1	TOMM22	9606.ENSP00000420617	9606.ENSP00000216034	0	0	0	0	0	0.286	0.720	0.478	0.886
MFN1	TOMM70A	9606.ENSP00000420617	9606.ENSP00000284320	0	0	0	0	0.085	0.059	0.720	0.687	0.914
MFN1	MTOR	9606.ENSP00000420617	9606.ENSP00000354558	0	0	0	0	0.108	0.095	0	0.336	0.418
MFN1	PINK1	9606.ENSP00000420617	9606.ENSP00000364204	0	0	0	0	0.080	0.348	0.900	0.904	0.993
MFN1	OPTN	9606.ENSP00000420617	9606.ENSP00000368022	0	0	0	0	0	0	0	0.469	0.469
MFN1	SQSTM1	9606.ENSP00000420617	9606.ENSP00000374455	0	0	0	0	0.062	0	0.800	0.572	0.912
MFN1	TOMM40	9606.ENSP00000420617	9606.ENSP00000410339	0	0	0	0	0.067	0.104	0.720	0.724	0.927
MFN1	PARK7	9606.ENSP00000420617	9606.ENSP00000418770	0	0	0	0	0.049	0	0	0.574	0.577
MFN1	PGAM5	9606.ENSP00000420617	9606.ENSP00000438465	0	0	0	0	0.088	0.078	0	0.512	0.554
MTCL1	RNF41	9606.ENSP00000352927	9606.ENSP00000342755	0	0	0	0	0	0.466	0	0	0.465
MTMR4	PIK3C3	9606.ENSP00000325285	9606.ENSP00000262039	0	0	0	0	0.062	0.124	0.650	0.400	0.804
MTMR4	PIK3C2A	9606.ENSP00000325285	9606.ENSP00000265970	0	0	0	0	0.063	0.204	0.650	0.175	0.755
MTMR4	NEDD4	9606.ENSP00000325285	9606.ENSP00000424827	0	0	0	0	0.056	0.270	0	0.285	0.464
MTMR4	PIP4K2A	9606.ENSP00000325285	9606.ENSP00000365757	0	0	0	0	0	0	0.650	0.071	0.660
MTMR4	PIK3C2B	9606.ENSP00000325285	9606.ENSP00000356155	0	0	0	0	0.063	0.204	0.650	0.146	0.747
MTOR	SIRT1	9606.ENSP00000354558	9606.ENSP00000212015	0	0	0	0	0.062	0.518	0	0.866	0.934
MTOR	XBP1	9606.ENSP00000354558	9606.ENSP00000216037	0	0	0	0	0	0	0	0.480	0.480
MTOR	TRIB3	9606.ENSP00000354558	9606.ENSP00000217233	0	0	0	0	0.052	0.175	0	0.485	0.562
MTOR	TSC2	9606.ENSP00000354558	9606.ENSP00000219476	0	0	0	0	0.082	0.757	0.900	0.988	0.999
MTOR	PRKAB1	9606.ENSP00000354558	9606.ENSP00000229328	0	0	0	0	0.067	0.122	0.900	0.494	0.953
MTOR	SIRT2	9606.ENSP00000354558	9606.ENSP00000249396	0	0	0	0	0.062	0.076	0	0.610	0.632
MTOR	SESN2	9606.ENSP00000354558	9606.ENSP00000253063	0	0	0	0	0	0.066	0.900	0.610	0.960
MTOR	PRKAB2	9606.ENSP00000354558	9606.ENSP00000254101	0	0	0	0	0.062	0.122	0.900	0.328	0.937
MTOR	PIK3C3	9606.ENSP00000354558	9606.ENSP00000262039	0	0	0	0.547	0.086	0.317	0	0.842	0.596
MTOR	WIPI1	9606.ENSP00000354558	9606.ENSP00000262139	0	0	0	0	0.064	0	0	0.550	0.561
MTOR	PIK3CA	9606.ENSP00000354558	9606.ENSP00000263967	0	0	0	0.541	0.062	0.347	0.900	0.782	0.957
MTOR	STAT3	9606.ENSP00000354558	9606.ENSP00000264657	0	0	0	0	0.049	0.836	0.900	0.692	0.994
MTOR	TP53	9606.ENSP00000354558	9606.ENSP00000269305	0	0	0	0	0	0.469	0	0.752	0.862
MTOR	PRKAG2	9606.ENSP00000354558	9606.ENSP00000287878	0	0	0	0	0.059	0.059	0.900	0.314	0.931
MTOR	TPCN2	9606.ENSP00000354558	9606.ENSP00000294309	0	0	0	0	0.074	0.317	0	0.238	0.477
MTOR	WDR41	9606.ENSP00000354558	9606.ENSP00000296679	0	0	0	0	0	0	0	0.657	0.657
MTOR	STK11	9606.ENSP00000354558	9606.ENSP00000324856	0	0	0	0	0.062	0.175	0	0.762	0.799
MTOR	VPS39	9606.ENSP00000354558	9606.ENSP00000335193	0	0	0	0	0.148	0.178	0	0.388	0.534
MTOR	PTK2	9606.ENSP00000354558	9606.ENSP00000341189	0	0	0	0	0.065	0.058	0	0.418	0.442
MTOR	PRKAA1	9606.ENSP00000354558	9606.ENSP00000346148	0	0	0	0	0.063	0.343	0.900	0.695	0.978
MTOR	TFEB	9606.ENSP00000354558	9606.ENSP00000351742	0	0	0	0	0	0.058	0	0.749	0.754
MTOR	NEDD4	9606.ENSP00000354558	9606.ENSP00000424827	0	0	0	0	0.112	0.116	0	0.315	0.416
MTOR	ROCK1	9606.ENSP00000354558	9606.ENSP00000382697	0	0	0	0	0.111	0.104	0	0.338	0.427
MTOR	RAB1A	9606.ENSP00000354558	9606.ENSP00000387286	0	0	0	0	0.061	0.318	0	0.246	0.476
MTOR	PINK1	9606.ENSP00000354558	9606.ENSP00000364204	0	0	0	0	0	0.151	0	0.524	0.578
MTOR	SRC	9606.ENSP00000354558	9606.ENSP00000362680	0	0	0	0	0.062	0.104	0	0.663	0.692
MTOR	SQSTM1	9606.ENSP00000354558	9606.ENSP00000374455	0	0	0	0	0	0.486	0	0.781	0.882
MTOR	PRKAA2	9606.ENSP00000354558	9606.ENSP00000360290	0	0	0	0	0.063	0.343	0.900	0.701	0.979
MTOR	RRAGD	9606.ENSP00000354558	9606.ENSP00000358423	0	0	0	0	0.062	0.745	0.900	0.695	0.991
NAMPT	SIRT1	9606.ENSP00000222553	9606.ENSP00000212015	0.074	0	0	0	0.062	0.101	0.900	0.832	0.984
NAMPT	STAT3	9606.ENSP00000222553	9606.ENSP00000264657	0	0	0	0	0.077	0	0	0.390	0.412
NAMPT	STK11	9606.ENSP00000222553	9606.ENSP00000324856	0	0	0	0	0	0	0	0.413	0.413
NAMPT	TP53	9606.ENSP00000222553	9606.ENSP00000269305	0	0	0	0	0	0	0	0.465	0.465
NAMPT	SIRT2	9606.ENSP00000222553	9606.ENSP00000249396	0.074	0	0	0	0.055	0.101	0.900	0.783	0.979
NEDD4	STUB1	9606.ENSP00000424827	9606.ENSP00000219548	0	0	0	0	0.062	0.056	0	0.548	0.564
NEDD4	VPS4B	9606.ENSP00000424827	9606.ENSP00000238497	0	0	0	0	0	0	0	0.502	0.502
NEDD4	TSG101	9606.ENSP00000424827	9606.ENSP00000251968	0	0	0	0	0.063	0.270	0	0.954	0.966
NEDD4	USP13	9606.ENSP00000424827	9606.ENSP00000263966	0	0	0	0	0.086	0.059	0	0.567	0.595
NEDD4	TP53	9606.ENSP00000424827	9606.ENSP00000269305	0	0	0	0	0	0.058	0	0.575	0.583
NEDD4	RNF41	9606.ENSP00000424827	9606.ENSP00000342755	0	0	0	0	0.062	0.092	0	0.368	0.414
NEDD4	SRC	9606.ENSP00000424827	9606.ENSP00000362680	0	0	0	0	0.051	0.298	0	0.439	0.594
NEDD4	SQSTM1	9606.ENSP00000424827	9606.ENSP00000374455	0	0	0	0	0.049	0.270	0	0.284	0.459
NEDD4	PARK7	9606.ENSP00000424827	9606.ENSP00000418770	0	0	0	0	0.062	0.274	0	0.203	0.409
NEDD4	SUPT5H	9606.ENSP00000424827	9606.ENSP00000470252	0	0	0	0	0.064	0.096	0	0.619	0.650
NPC1	VPS4B	9606.ENSP00000269228	9606.ENSP00000238497	0	0	0	0	0	0	0	0.465	0.465
NPC1	TPCN2	9606.ENSP00000269228	9606.ENSP00000294309	0	0	0	0	0.082	0	0	0.495	0.517
NRBF2	PIK3C3	9606.ENSP00000277746	9606.ENSP00000262039	0	0	0	0	0.062	0.871	0.800	0.900	0.997
NUPR1	TRIB3	9606.ENSP00000379003	9606.ENSP00000217233	0	0	0	0	0	0	0	0.439	0.439
NUPR1	TP53	9606.ENSP00000379003	9606.ENSP00000269305	0	0	0	0	0	0	0	0.775	0.775
OPTN	PIK3C3	9606.ENSP00000368022	9606.ENSP00000262039	0	0	0	0	0	0	0	0.556	0.556
OPTN	WIPI1	9606.ENSP00000368022	9606.ENSP00000262139	0	0	0	0	0	0	0	0.541	0.541
OPTN	WDR41	9606.ENSP00000368022	9606.ENSP00000296679	0	0	0	0	0	0	0	0.655	0.655
OPTN	RAB8A	9606.ENSP00000368022	9606.ENSP00000300935	0	0	0	0	0	0.872	0.600	0.989	0.999
OPTN	TFEB	9606.ENSP00000368022	9606.ENSP00000351742	0	0	0	0	0.062	0	0	0.480	0.491
OPTN	RAB39B	9606.ENSP00000368022	9606.ENSP00000358466	0	0	0	0	0	0.056	0	0.394	0.403
OPTN	PINK1	9606.ENSP00000368022	9606.ENSP00000364204	0	0	0	0	0.064	0	0	0.924	0.926
